Security ID,The Date of this Price,Option Symbol,Expiration Date of the Option,Date on Which the Option Last Traded,"C=Call, P=Put",Strike Price of the Option Times 1000,Highest Closing Bid Across All Exchanges,Lowest  Closing Ask Across All Exchanges,Volume,Open Interest for the Option,Unique ID for the Option Contract,Forward Price,Index Flag,Description of the Issuing Company,"(A)merican, (E)uropean, or ?"
108105,20190610,SPX 190719C3225000,20190719,20190607,C,3225000,0.4,0.5,0,47,128526707,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719C3230000,20190719,20190610,C,3230000,0.35,0.5,37,78,128827376,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719C3250000,20190719,20190610,C,3250000,0.3,0.45,89,2317,128337765,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719C3275000,20190719,20190607,C,3275000,0.25,0.4,0,39,128827377,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719C3300000,20190719,20190610,C,3300000,0.2,0.35,119,514,127972955,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719C3350000,20190719,20190605,C,3350000,0.1,0.25,0,65,128827378,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719C3400000,20190719,20190607,C,3400000,0.05,0.2,0,477,127972956,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719C3500000,20190719,20190516,C,3500000,0,0.1,0,114,127972957,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719C3600000,20190719,20190520,C,3600000,0,0.1,0,166,128001434,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719C3700000,20190719,20190502,C,3700000,0,0.1,0,4,128129059,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719C3800000,20190719,20190517,C,3800000,0,0.1,0,43,128129060,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1000000,20190719,20190606,P,1000000,0,0.05,0,16403,128142624,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1100000,20190719,,P,1100000,0,0.05,0,0,128142625,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1200000,20190719,20190531,P,1200000,0,0.05,0,25173,127972958,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1300000,20190719,20190522,P,1300000,0,0.05,0,138,127972959,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1375000,20190719,20190403,P,1375000,0,0.1,0,180,128192173,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1400000,20190719,20190522,P,1400000,0,0.1,0,3618,127972960,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1425000,20190719,20190514,P,1425000,0,0.1,0,321,127972961,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1450000,20190719,20190604,P,1450000,0,0.1,0,82,127972962,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1475000,20190719,20190605,P,1475000,0,0.1,0,132,127972963,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1500000,20190719,20190605,P,1500000,0,0.1,0,3869,127972964,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1525000,20190719,20190606,P,1525000,0,0.1,0,131,127972965,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1550000,20190719,20190605,P,1550000,0.05,0.1,0,8742,127972966,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1575000,20190719,20190529,P,1575000,0,0.1,0,3541,127972967,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1600000,20190719,20190607,P,1600000,0.05,0.1,0,15557,127972968,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1625000,20190719,20190607,P,1625000,0.05,0.15,0,5762,127972969,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1650000,20190719,20190610,P,1650000,0.05,0.1,10468,18114,127972970,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1675000,20190719,20190606,P,1675000,0.05,0.15,0,263,127972971,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1700000,20190719,20190610,P,1700000,0.05,0.15,441,24328,127972972,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1725000,20190719,20190604,P,1725000,0.05,0.15,0,3862,127972973,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1750000,20190719,20190610,P,1750000,0.1,0.2,416,7513,127972974,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1775000,20190719,20190606,P,1775000,0.1,0.2,0,4831,127972975,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1800000,20190719,20190610,P,1800000,0.1,0.2,393,10480,127972976,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1825000,20190719,20190610,P,1825000,0.15,0.2,2750,105,127972977,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1850000,20190719,20190610,P,1850000,0.15,0.25,372,8605,127972978,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1875000,20190719,20190529,P,1875000,0.15,0.25,0,85,127972979,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1900000,20190719,20190610,P,1900000,0.15,0.25,286,16666,127972980,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1925000,20190719,20190605,P,1925000,0.2,0.3,0,1982,127972981,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1930000,20190719,20190610,P,1930000,0.2,0.3,151,0,129231364,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1940000,20190719,20190610,P,1940000,0.2,0.3,76,0,129231365,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1950000,20190719,20190610,P,1950000,0.2,0.3,134,6097,127972982,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1960000,20190719,20190610,P,1960000,0.2,0.3,95,0,129210046,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1970000,20190719,20190610,P,1970000,0.2,0.35,151,2128,128396616,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1975000,20190719,20190610,P,1975000,0.2,0.3,7000,244,127972983,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1980000,20190719,20190610,P,1980000,0.25,0.35,65,87,128396617,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P1990000,20190719,20190610,P,1990000,0.25,0.35,65,244,128337766,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2000000,20190719,20190610,P,2000000,0.25,0.35,85,16638,127972984,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2010000,20190719,20190610,P,2010000,0.25,0.4,63,200,128337767,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2020000,20190719,20190610,P,2020000,0.3,0.4,62,144,128337768,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2025000,20190719,20190606,P,2025000,0.3,0.4,0,7977,127972985,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2030000,20190719,20190610,P,2030000,0.3,0.4,62,82,128337769,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2040000,20190719,20190610,P,2040000,0.3,0.4,61,147,128337770,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2050000,20190719,20190610,P,2050000,0.3,0.45,61,5958,127972986,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2060000,20190719,20190610,P,2060000,0.35,0.45,60,80,128337771,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2070000,20190719,20190610,P,2070000,0.35,0.45,60,76,128337772,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2075000,20190719,20190610,P,2075000,0.35,0.45,23,625,127972987,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2080000,20190719,20190610,P,2080000,0.35,0.5,63,322,128337773,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2090000,20190719,20190610,P,2090000,0.4,0.5,58,90,128337774,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2100000,20190719,20190610,P,2100000,0.4,0.5,144,6165,127972988,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2110000,20190719,20190610,P,2110000,0.4,0.55,57,355,128337775,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2120000,20190719,20190610,P,2120000,0.45,0.55,60,73,128337776,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2125000,20190719,20190610,P,2125000,0.45,0.55,12,636,127972989,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2130000,20190719,20190610,P,2130000,0.45,0.55,56,182,128337777,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2140000,20190719,20190610,P,2140000,0.45,0.6,56,90,128337778,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2150000,20190719,20190610,P,2150000,0.5,0.6,56,2594,127972990,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2160000,20190719,20190610,P,2160000,0.5,0.65,54,632,128337779,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2170000,20190719,20190610,P,2170000,0.55,0.65,103,144,128337780,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2175000,20190719,20190610,P,2175000,0.55,0.65,98,1468,127972991,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2180000,20190719,20190610,P,2180000,0.55,0.7,102,1078,128337781,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2190000,20190719,20190610,P,2190000,0.6,0.7,151,605,128337782,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2200000,20190719,20190610,P,2200000,0.6,0.75,61,7488,127972992,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2205000,20190719,20190603,P,2205000,0.65,0.75,0,100,129231366,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2210000,20190719,20190610,P,2210000,0.65,0.75,52,275,128337783,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2215000,20190719,,P,2215000,0.65,0.8,0,0,129231367,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2220000,20190719,20190610,P,2220000,0.7,0.8,52,146,128337784,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2225000,20190719,20190610,P,2225000,0.7,0.8,4,819,127972993,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2230000,20190719,20190610,P,2230000,0.7,0.85,52,91,128337785,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2235000,20190719,,P,2235000,0.75,0.85,0,0,129210047,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2240000,20190719,20190610,P,2240000,0.75,0.85,50,259,128337786,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2245000,20190719,20190607,P,2245000,0.75,0.9,0,10,128396618,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2250000,20190719,20190610,P,2250000,0.8,0.9,134,3134,127972994,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2255000,20190719,20190607,P,2255000,0.8,0.9,0,112,128396619,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2260000,20190719,20190610,P,2260000,0.8,0.95,50,70,128337787,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2265000,20190719,20190531,P,2265000,0.85,0.95,0,143,128396620,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2270000,20190719,20190610,P,2270000,0.85,1,50,119,128337788,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2275000,20190719,20190607,P,2275000,0.9,1,0,3736,127972995,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2280000,20190719,20190610,P,2280000,0.9,1,49,296,128337789,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2285000,20190719,20190411,P,2285000,0.9,1.05,0,353,128337790,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2290000,20190719,20190610,P,2290000,0.95,1.05,59,100,128337791,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2295000,20190719,20190531,P,2295000,0.95,1.1,0,122,128337792,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2300000,20190719,20190610,P,2300000,1,1.1,521,7545,127972996,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2305000,20190719,20190610,P,2305000,1,1.15,150,769,128337793,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2310000,20190719,20190610,P,2310000,1.05,1.15,148,243,128337794,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2315000,20190719,20190606,P,2315000,1.05,1.2,0,432,128337795,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2320000,20190719,20190610,P,2320000,1.1,1.2,48,175,128337796,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2325000,20190719,20190610,P,2325000,1.1,1.25,4,3226,127972997,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2330000,20190719,20190610,P,2330000,1.15,1.3,57,421,128337797,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2335000,20190719,20190603,P,2335000,1.2,1.3,0,165,128337798,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2340000,20190719,20190610,P,2340000,1.2,1.35,46,155,128337799,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2345000,20190719,20190607,P,2345000,1.25,1.35,0,152,128337800,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2350000,20190719,20190610,P,2350000,1.3,1.4,63,4171,127972998,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2355000,20190719,20190606,P,2355000,1.3,1.45,0,107,128337801,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2360000,20190719,20190610,P,2360000,1.35,1.45,46,885,128337802,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2365000,20190719,20190603,P,2365000,1.4,1.5,0,322,128337803,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2370000,20190719,20190610,P,2370000,1.45,1.55,45,221,128337804,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2375000,20190719,20190610,P,2375000,1.45,1.6,2002,1542,127972999,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2380000,20190719,20190610,P,2380000,1.5,1.65,45,242,128337805,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2385000,20190719,20190605,P,2385000,1.55,1.65,0,468,128337806,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2390000,20190719,20190610,P,2390000,1.6,1.7,45,2241,128337807,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2395000,20190719,20190607,P,2395000,1.65,1.75,0,66,128337808,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2400000,20190719,20190610,P,2400000,1.65,1.8,87,8921,127973000,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2405000,20190719,20190603,P,2405000,1.7,1.85,0,176,128337809,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2410000,20190719,20190610,P,2410000,1.75,1.9,50,181,128337810,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2415000,20190719,20190606,P,2415000,1.8,1.95,0,346,128337811,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2420000,20190719,20190610,P,2420000,1.85,2,50,489,128337812,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2425000,20190719,20190607,P,2425000,1.9,2.05,0,3594,127973001,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2430000,20190719,20190610,P,2430000,1.95,2.1,44,173,128337813,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2435000,20190719,20190605,P,2435000,2.05,2.15,0,137,128337814,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2440000,20190719,20190610,P,2440000,2.1,2.2,42,246,128337815,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2445000,20190719,20190607,P,2445000,2.15,2.3,0,928,128337816,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2450000,20190719,20190610,P,2450000,2.2,2.35,455,13853,127973002,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2455000,20190719,20190610,P,2455000,2.25,2.4,0,272,128337817,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2460000,20190719,20190610,P,2460000,2.35,2.45,45,219,128337818,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2465000,20190719,20190610,P,2465000,2.4,2.55,2,360,128337819,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2470000,20190719,20190610,P,2470000,2.45,2.6,42,71,128337820,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2475000,20190719,20190610,P,2475000,2.55,2.7,22,7167,127973003,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2480000,20190719,20190610,P,2480000,2.6,2.75,44,3855,128337821,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2485000,20190719,20190610,P,2485000,2.7,2.85,2,114,128337822,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2490000,20190719,20190610,P,2490000,2.75,2.9,41,117,128337823,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2495000,20190719,20190610,P,2495000,2.85,3,573,670,128337824,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2500000,20190719,20190610,P,2500000,2.95,3.1,953,17089,127973004,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2505000,20190719,20190607,P,2505000,3,3.2,0,47,128337825,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2510000,20190719,20190610,P,2510000,3.1,3.3,47,6921,128337826,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2515000,20190719,20190610,P,2515000,3.2,3.4,1,5983,128337827,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2520000,20190719,20190610,P,2520000,3.3,3.5,72,5473,128337828,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2525000,20190719,20190610,P,2525000,3.4,3.6,140,10061,127973005,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2530000,20190719,20190610,P,2530000,3.5,3.7,40,2388,128337829,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2535000,20190719,20190606,P,2535000,3.6,3.8,0,27,128337830,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2540000,20190719,20190610,P,2540000,3.7,4,116,152,128337831,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2545000,20190719,20190610,P,2545000,3.9,4.1,1,582,128337832,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2550000,20190719,20190610,P,2550000,4,4.2,1555,20865,127973006,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2555000,20190719,20190610,P,2555000,4.2,4.4,1,177,128337833,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2560000,20190719,20190610,P,2560000,4.3,4.5,65,759,128337834,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2565000,20190719,20190610,P,2565000,4.5,4.7,23,10843,128337835,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2570000,20190719,20190610,P,2570000,4.6,4.8,41,212,128337836,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2575000,20190719,20190610,P,2575000,4.8,5,3048,8522,127973007,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2580000,20190719,20190610,P,2580000,5,5.2,56,1707,128337837,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2585000,20190719,20190610,P,2585000,5.1,5.3,5,2505,128337838,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2590000,20190719,20190610,P,2590000,5.3,5.5,152,1497,128337839,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2595000,20190719,20190610,P,2595000,5.5,5.7,12,2613,128337840,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2600000,20190719,20190610,P,2600000,5.7,5.9,3493,49678,127973008,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2605000,20190719,20190610,P,2605000,5.9,6.1,9,1237,128337841,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2610000,20190719,20190610,P,2610000,6.1,6.3,49,1546,128337842,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2615000,20190719,20190610,P,2615000,6.4,6.5,14,306,128337843,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2620000,20190719,20190610,P,2620000,6.6,6.8,58,2914,128337844,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2625000,20190719,20190610,P,2625000,6.8,7,194,7014,127973009,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2630000,20190719,20190610,P,2630000,7,7.3,115,1420,128337845,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2635000,20190719,20190610,P,2635000,7.3,7.5,118,1018,128337846,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2640000,20190719,20190610,P,2640000,7.6,7.8,99,810,128337847,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2645000,20190719,20190610,P,2645000,7.9,8.1,548,2293,128337848,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2650000,20190719,20190610,P,2650000,8.2,8.4,583,25375,127973010,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2655000,20190719,20190610,P,2655000,8.5,8.7,32,3973,128337849,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2660000,20190719,20190610,P,2660000,8.8,9,46,1944,128337850,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2665000,20190719,20190610,P,2665000,9.1,9.4,99,11190,128337851,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2670000,20190719,20190610,P,2670000,9.5,9.7,41,12924,128337852,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2675000,20190719,20190610,P,2675000,9.8,10.1,176,16872,127973011,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2680000,20190719,20190610,P,2680000,10.2,10.5,69,650,128337853,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2685000,20190719,20190610,P,2685000,10.6,10.9,6,4467,128337854,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2690000,20190719,20190610,P,2690000,11,11.3,123,5648,128337855,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2695000,20190719,20190610,P,2695000,11.5,11.7,2,2982,128337856,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2700000,20190719,20190610,P,2700000,11.9,12.2,3236,43978,127973012,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2705000,20190719,20190610,P,2705000,12.4,12.7,21,2229,128337857,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2710000,20190719,20190610,P,2710000,12.8,13.2,63,2169,128337858,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2715000,20190719,20190610,P,2715000,13.3,13.7,40,4355,128337859,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2720000,20190719,20190610,P,2720000,13.9,14.2,70,3014,128337860,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2725000,20190719,20190610,P,2725000,14.4,14.7,121,18215,127973013,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2730000,20190719,20190610,P,2730000,15,15.3,97,8499,128337861,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2735000,20190719,20190610,P,2735000,15.5,15.9,8,3780,128337862,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2740000,20190719,20190610,P,2740000,16.2,16.5,104,1576,128337863,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2745000,20190719,20190610,P,2745000,16.8,17.2,16,2187,128337864,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2750000,20190719,20190610,P,2750000,17.5,17.8,7071,29279,127973014,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2755000,20190719,20190610,P,2755000,18.1,18.5,32,420,128337865,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2760000,20190719,20190610,P,2760000,18.9,19.2,171,2650,128337866,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2765000,20190719,20190610,P,2765000,19.6,20,88,1519,128337867,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2770000,20190719,20190610,P,2770000,20.4,20.8,260,686,128337868,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2775000,20190719,20190610,P,2775000,21.2,21.6,719,16923,127973015,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2780000,20190719,20190610,P,2780000,22,22.4,158,2737,128337869,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2785000,20190719,20190610,P,2785000,22.9,23.3,3,919,128337870,2888.267673,1,CBOE S&P 500 INDEX,E
108105,20190610,SPX 190719P2790000,20190719,20190610,P,2790000,23.8,24.2,95,2933,128337871,2888.267673,1,CBOE S&P 500 INDEX,E
